product_id,product_url,name,discount,discounted_price,original_price,total_reviews,product_info,availability
461061106,https://www.dresslily.com/open-mouth-letter-allover-print-product8217905.html,Open Mouth Letter Allover Print Drawstring Hoodie,37%,"23,50€","37,22€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out,Night Out,Sports "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Letter,Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4500kg "", ""Package Contents"": "" 1 x Hoodie """,4
461061602,https://www.dresslily.com/christmas-bell-candy-faux-belt-product8217918.html,Christmas Bell Candy Faux Belt Print Drawstring Hoodie,45%,"23,50€","42,85€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Festival,Going Out,Night Out,Sports "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Bell,Candy,Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4400kg "", ""Package Contents"": "" 1 x Hoodie  """,2
460885901,https://www.dresslily.com/santa-claus-snowflake-printed-long-product8218871.html,Santa Claus Snowflake Printed Hoodie,42%,"27,26€","46,71€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Santa Claus "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5150kg "", ""Package Contents"": "" 1 x Hoodie """,1
459625702,https://www.dresslily.com/santa-claus-snowflake-pattern-long-product8218862.html,Santa Claus Snowflake Pattern Hoodie,39%,"27,26€","44,35€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Santa Claus "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5000kg "", ""Package Contents"": "" 1 x Hoodie """,3
461060404,https://www.dresslily.com/christmas-dog-and-cat-3d-product8223530.html,Christmas Dog and Cat 3D Print Drawstring Hoodie,44%,"23,50€","41,73€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Dance,Festival,Going Out,Night Out,Sports "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Dog "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4400kg "", ""Package Contents"": "" 1 x Hoodie """,1
461469005,https://www.dresslily.com/christmas-dog-snowflake-print-drawstring-product8224555.html,Christmas Dog Snowflake Print Drawstring Hoodie,45%,"21,62€","39,07€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Night Out,Sports "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Graphic,Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.3800kg "", ""Package Contents"": "" 1 x Hoodie """,2
461722401,https://www.dresslily.com/merry-christmas-santa-graphic-front-product8227749.html,Merry Christmas Santa Graphic Front Pocket Drawstring Hoodie,31%,"25,38€","36,66€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Santa Claus "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4200kg "", ""Package Contents"": "" 1 x Hoodie """,2
461454503,https://www.dresslily.com/ugly-chest-hair-print-front-product8224872.html,Ugly Chest Hair Print Front Pocket Christmas Hoodie,40%,"27,26€","45,56€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.6100kg "", ""Package Contents"": "" 1 x Hoodie """,4
461827801,https://www.dresslily.com/skiing-snowman-print-christmas-casual-product8230446.html,Skiing Snowman Print Christmas Casual Hoodie,44%,"27,26€","48,38€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Festival,Night Out,Sports "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Print,Snowman "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4650kg "", ""Package Contents"": "" 1 x Hoodie """,1
461640909,https://www.dresslily.com/christmas-animal-graphic-faux-tuxedo-product8228753.html,Christmas Animal Graphic Faux Tuxedo Drawstring Hoodie,38%,"27,26€","44,08€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,1
461640406,https://www.dresslily.com/christmas-santa-graphic-front-pocket-product8229688.html,Christmas Santa Graphic Front Pocket Casual Hoodie,35%,"27,26€","41,87€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Santa Claus "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,3
461967706,https://www.dresslily.com/tree-character-print-kangaroo-pocket-product8231898.html,Tree Character Print Kangaroo Pocket Hoodie,37%,"27,26€","43,09€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Character,Plant "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5000kg "", ""Package Contents"": "" 1 x Hoodie """,1
461454709,https://www.dresslily.com/christmas-funny-elk-print-kangaroo-product8231944.html,Christmas Funny Elk Print Kangaroo Pocket Drawstring Hoodie,41%,"27,26€","45,91€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.6150kg "", ""Package Contents"": "" 1 x Hoodie """,2
461454905,https://www.dresslily.com/christmas-abdominal-muscle-print-kangaroo-product8231952.html,Christmas Abdominal Muscle Print Kangaroo Pocket Drawstring Hoodie,45%,"27,26€","49,73€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.6150kg "", ""Package Contents"": "" 1 x Hoodie """,2
461009502,https://www.dresslily.com/christmas-zipper-design-hooded-overalls-product8232019.html,Christmas Zipper Design Hooded Overalls,35%,"34,78€","53,35€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Others "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5700kg "", ""Package Contents"": "" 1 x Overalls """,1
461827101,https://www.dresslily.com/merry-christmas-santa-elk-snowflake-product8232299.html,Merry Christmas Santa Elk Snowflake Print Casual Hoodie,45%,"27,26€","49,62€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Festival,Night Out,Sports "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Ball,Elk,Print,Santa Claus "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4600kg "", ""Package Contents"": "" 1 x Hoodie """,2
462043707,https://www.dresslily.com/solid-pleated-raglan-sleeve-ripped-product8234458.html,Solid Pleated Raglan Sleeve Ripped Curved Hem Hoodie,42%,"25,38€","44,08€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Night Out "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5750kg "", ""Package Contents"": "" 1 x Hoodie """,2
462713801,https://www.dresslily.com/letter-graphic-pattern-kangaroo-pocket-product8243963.html,Letter Graphic Pattern Kangaroo Pocket Hoodie,55%,"17,86€","39,48€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Graphic "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4550kg "", ""Package Contents"": "" 1 x Hoodie """,1
463077403,https://www.dresslily.com/letter-pattern-zipper-hooded-sweatshirt-product8247899.html,Letter Pattern Zipper Hooded Sweatshirt,50%,"23,50€","47,14€",,"""Clothes Type"": "" Sweatshirt "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Letter "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Sweatshirt """,2
363649904,https://www.dresslily.com/christmas-deer-snowflakes-faux-collar-product8234524.html,Christmas Deer Snowflakes Faux Collar Print Casual Hoodie,38%,"25,38€","40,60€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Going Out "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Elk "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4200kg "", ""Package Contents"": "" 1 x Hoodie """,1
463262901,https://www.dresslily.com/colorful-print-pouch-pocket-hoodie-product8251089.html,Colorful Print Pouch Pocket Hoodie,43%,"27,26€","47,45€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4550kg "", ""Package Contents"": "" 1 x Hoodie """,1
414944901,https://www.dresslily.com/skull-pattern-casual-hoodie-product8253098.html,Skull Pattern Casual Hoodie,42%,"27,26€","46,83€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Skull,Snake Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4700kg "", ""Package Contents"": "" 1 x Hoodie """,2
463322001,https://www.dresslily.com/letter-pattern-zipper-casual-sweatshirt-product8255400.html,Letter Pattern Zipper Casual Sweatshirt,42%,"21,62€","37,05€",,"""Clothes Type"": "" Sweatshirt "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Letter "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.3650kg "", ""Package Contents"": "" 1 x Sweatshirt """,2
463605501,https://www.dresslily.com/ethnic-wolf-pattern-pocket-hoodie-product8255424.html,Ethnic Wolf Pattern Pocket Hoodie,47%,"27,26€","51,31€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Tribal Print,Wolf "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5100kg "", ""Package Contents"": "" 1 x Hoodie """,10
464630602,https://www.dresslily.com/studio-pattern-pouch-pocket-hoodie-product8264386.html,Studio Pattern Pouch Pocket Hoodie,45%,"25,38€","46,53€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5250kg "", ""Package Contents"": "" 1 x Hoodie """,1
464630903,https://www.dresslily.com/geometric-animal-print-pocket-hoodie-product8264393.html,Geometric Animal Print Pocket Hoodie,39%,"25,38€","41,87€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Geometric "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,1
464631501,https://www.dresslily.com/eagle-print-pouch-pocket-hoodie-product8264403.html,Eagle Print Pouch Pocket Hoodie,48%,"27,26€","52,63€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,1
464632401,https://www.dresslily.com/novelty-graphic-print-pocket-hoodie-product8264427.html,Novelty Graphic Print Pocket Hoodie,37%,"27,26€","43,42€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Graphic "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,3
464631204,https://www.dresslily.com/recorder-pattern-pouch-pocket-hoodie-product8264400.html,Recorder Pattern Pouch Pocket Hoodie,41%,"25,38€","42,80€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Graphic "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,3
464633002,https://www.dresslily.com/letter-lightning-pattern-pocket-hoodie-product8264434.html,Letter Lightning Pattern Pocket Hoodie,48%,"27,26€","52,85€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Letter "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.6150kg "", ""Package Contents"": "" 1 x Hoodie """,1
464768503,https://www.dresslily.com/lion-graphic-pouch-pocket-casual-product8268271.html,Lion Graphic Pouch Pocket Casual Hoodie,42%,"27,26€","47,37€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5150kg "", ""Package Contents"": "" 1 x Hoodie """,4
464771204,https://www.dresslily.com/contrast-lion-graphic-front-pocket-product8268278.html,Contrast Lion Graphic Front Pocket Casual Hoodie,40%,"27,26€","45,40€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5250kg "", ""Package Contents"": "" 1 x Hoodie """,5
464771405,https://www.dresslily.com/lion-paint-graphic-front-pocket-product8268285.html,Lion Paint Graphic Front Pocket Casual Hoodie,37%,"27,26€","43,09€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,3
465041106,https://www.dresslily.com/lion-art-paint-graphic-front-product8270112.html,Lion Art Paint Graphic Front Pocket Casual Hoodie,41%,"27,26€","46,38€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5400kg "", ""Package Contents"": "" 1 x Hoodie """,2
464984402,https://www.dresslily.com/fire-horse-graphic-front-pocket-product8270096.html,Fire Horse Graphic Front Pocket Casual Hoodie,42%,"27,26€","47,04€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5450kg "", ""Package Contents"": "" 1 x Hoodie """,4
464987505,https://www.dresslily.com/tiger-graphic-front-pocket-casual-product8270105.html,Tiger Graphic Front Pocket Casual Hoodie,45%,"27,26€","49,99€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5500kg "", ""Package Contents"": "" 1 x Hoodie """,3
465041503,https://www.dresslily.com/indian-skull-graphic-casual-front-product8270121.html,Indian Skull Graphic Casual Front Pocket Hoodie,48%,"27,26€","52,63€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Skull "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,4
465041602,https://www.dresslily.com/masked-face-graphic-front-pocket-product8270126.html,Masked Face Graphic Front Pocket Casual Hoodie,47%,"27,26€","51,64€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Face "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,1
465236102,https://www.dresslily.com/indian-wolf-graphic-pouch-pocket-product8275775.html,Indian Wolf Graphic Pouch Pocket Drawstring Hoodie,43%,"27,26€","47,45€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5050kg "", ""Package Contents"": "" 1 x Hoodie """,7
470007706,https://www.dresslily.com/tree-print-front-pocket-drawstring-product8327956.html,Tree Print Front Pocket Drawstring Hoodie,41%,"27,26€","46,53€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4700kg "", ""Package Contents"": "" 1 x Hoodie """,2
470295806,https://www.dresslily.com/3d-digital-hexagon-print-front-product8332564.html,3D Digital Hexagon Print Front Pocket Casual Hoodie,46%,"23,50€","43,73€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Geometric "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5400kg "", ""Package Contents"": "" 1 x Hoodie """,3
470296506,https://www.dresslily.com/reflection-sunset-print-front-pocket-product8334045.html,Reflection Sunset Print Front Pocket Pullover Hoodie,42%,"23,50€","40,63€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,5
470295602,https://www.dresslily.com/geometric-question-mark-graphic-front-product8333974.html,Geometric Question Mark Graphic Front Pocket Casual Hoodie,48%,"23,50€","44,97€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Geometric "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,1
470296305,https://www.dresslily.com/digital-teardrop-print-gradient-front-product8332569.html,Digital Teardrop Print Gradient Front Pocket Casual Hoodie,48%,"23,50€","45,59€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Water Drop "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,5
470379401,https://www.dresslily.com/halloween-skeleton-print-front-pocket-product8334600.html,Halloween Skeleton Print Front Pocket Pullover Hoodie,41%,"27,26€","46,06€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Halloween "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Skeleton "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,1
470382202,https://www.dresslily.com/front-pocket-wolf-graphic-drawstring-product8334613.html,Front Pocket Wolf Graphic Drawstring Pullover Hoodie,47%,"27,26€","50,98€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,2
470295406,https://www.dresslily.com/contrast-color-animal-graphic-front-product8335060.html,Contrast Color Animal Graphic Front Pocket Casual Hoodie,50%,"21,62€","43,11€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5100kg "", ""Package Contents"": "" 1 x Hoodie """,4
